"","Number","Cell","Slice","Date","Sample","Mouse","Mouse date of birth","Mouse age","Mouse gender","Mouse genotype","Targeted layer","Inferred layer","Cre","Exon reads","Intron reads","Intergenic reads","Sequencing batch","Number of genes detected","RNA family","RNA type","RNA type confidence","RNA type top-3","ALM/VISp top-3","top_cluster_string","top_alm_visp_cluster","cluster_score_string","cluster_score_string_number","rest","top_alm_visp_subclass","Length (bp)","Yield (pg/µl)","User","Hold Time (min)","Soma depth (µm)","Soma depth (4x)","Cortical thickness (4x)","Cortical thickness (µm)","Traced","Exclusion reasons","top_cluster_score","C1qb","Tyrobp","cell id","AP Fano factor","AP amplitude (mV)","AP amplitude adaptation index","AP amplitude average adaptation index","AP coefficient of variation","AP threshold (mV)","AP width (ms)","Afterdepolarization (mV)","Afterhyperpolarization (mV)","Burstiness","ISI Fano factor","ISI adaptation index","ISI average adaptation index","ISI coefficient of variation","Input resistance (MOhm)","Latency (ms)","Latency @ +20pA current (ms)","Max number of APs","Membrane time constant (ms)","Rebound (mV)","Rebound number of APs","Resting membrane potential (mV)","Rheobase (pA)","Sag area (mV*s)","Sag ratio","Sag time (s)","Spike frequency adaptation","Upstroke-to-downstroke ratio","Wildness","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astro","Endo","GABAergic","Macrophage","Oligo","Peri","SMC","VLMC"
"1268",1268,"20191003_sample_2","20191003_slice_2",2019-10-03,"Sample 2","mouse_WOZNK",2019-05-30,126,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",1069328,117763,72670,11,4100,"low quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1758,43.51,"Fede",65,"605.8",221.1,462.2,1275.672,NA,NA,NA,8.02236045092121,7.15313186843707,"20191003_sample_2",1.88499249205491,89.848892763257,0.870736156391834,0.941434969610448,0.185993033124762,-31.2336925417185,1.08,0,-8.958974853158,0,0.00306722284211196,1.32871287128713,1.43020131439434,0.306624740010108,233.82520576939,123.6,55.36,18,32.4826472223721,1.34895193922691,0,-52.482250803709,52,0,1.06027776881108,0,0.636363636363636,2.15503406679371,0,"Glutamatergic","Sst_on",10.4025693796033,0.0479858709400222,NA,0.131826072156271,-Inf,0.0736085866779608,NA,0.102059676454989,0.409989258595166,0.0523572067069995,NA,NA,0.0419974766481787
"1269",1269,"20191003_sample_3","20191003_slice_3",2019-10-03,"Sample 3","mouse_WOZNK",2019-05-30,126,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",2786918,2745060,348889,11,9823,"Sst","Sst Etv1",0.52,"Sst Etv1 (52.0%), Sst Myh8_1 (47.7%)","Sst Chrna2 Glra3 (57.0%), Sst Myh8 Etv1  (43.0%)","Sst Chrna2 Glra3 (57.0%), Sst Myh8 Etv1  (43.0%)","Sst Chrna2 Glra3","57.0%), Sst Myh8 Etv1 ","57.0",", Sst Myh8 Etv1 ","Sst",2146,121.06,"Fede",50,"559.7",202.7,414.8,1144.848,"y",NA,57,-1.36474471660176,5.9659555523116,"20191003_sample_3",2.03088882865968,84.972970187664,0.883988861258414,0.98968105563376,0.217618819240383,-38.5604649782181,0.920000000000004,0,-7.912777364254,0.516516516516516,0.00119366161351488,1.25190839694657,1.09405510963172,0.244503640551716,261.376297134906,72.2,47.6,30,15.6204284128444,14.5509391033679,5,-60.125266546756,40,0,1.05462963445109,0,0.666666666666667,2.04723544596863,0,"Glutamatergic","Sst_on",10.2086032320456,0.0470911271335851,NA,0.17516023945955,-Inf,0.0789963787706851,NA,0.759414031040582,0.234406524489924,0.0523381433698408,NA,NA,0.00402252488520711
"1270",1270,"20191003_sample_4","20191003_slice_4",2019-10-03,"Sample 4","mouse_WOZNK",2019-05-30,126,"F","Sst-IRES-Cre/wt; Ai9/wt","5","2/3","SST+",3837387,3524074,663850,11,11373,"Sst","Sst Hpse",0.72,"Sst Hpse (72.0%), Sst Calb2 (26.7%)","Sst Calb2 Pdlim5 (62.0%), Sst Hpse Cbln4 (37.0%)","Sst Calb2 Pdlim5 (62.0%), Sst Hpse Cbln4 (37.0%)","Sst Calb2 Pdlim5","62.0%), Sst Hpse Cbln4","62.0",", Sst Hpse Cbln4","Sst",1889,86.43,"Fede",30,"345.2",125.7,456.2,1259.112,"y",NA,62,-1.36474471660177,3.56425587099768,"20191003_sample_4",1.22188824304745,87.319690734148,0.903525757505855,0.985217215301216,0.157340969204556,-32.7364355325699,0.879999999999992,0,-11.2586617469788,0,0.00110193414804312,1.15233415233415,1.04417197573281,0.224097760408971,200.985737599433,82.56,35.8,28,15.3554298880181,3.50534868938433,0,-52.4495962955058,55.9183673469388,47.6193643015623,1.14056157941968,0.50788,0.75,1.94273485883781,0,"Glutamatergic","Sst_on",28.4316006989295,0.131151744532668,NA,0.245631561862931,-Inf,0.146484444904021,NA,0.667461398608138,0.0812317840632903,0.0278756202691681,NA,NA,-0.00934365234575098
"1271",1271,"20191003_sample_5","20191003_slice_5",2019-10-03,"Sample 5","mouse_WOZNK",2019-05-30,126,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",12189363,2415530,511832,11,13314,"Sst","Sst Hpse",0.97,"Sst Hpse (97.0%)","Sst Hpse Cbln4 (100.0%)","Sst Hpse Cbln4 (100.0%)","Sst Hpse Cbln4","100.0%)","100.0","","Sst",2101,318.14,"Fede",69,"450.1",170.1,457.4,1262.424,NA,NA,100,6.13847509887941,3.87745989276428,"20191003_sample_5",1.04643811411774,82.681568339467,0.894938987993868,0.986185477346376,0.14661375072822,-29.0163401514292,0.83999999999998,0,-7.28556700050831,0,0.000821964652692149,1.16666666666667,1.03612603451735,0.194953832708511,234.666407453517,42.68,16.36,28,13.5634933269967,2.24519994347119,0,-40.9278501600027,11.3725490196079,0,1.04479479650439,0,0.75,1.98710283728797,0,"Glutamatergic","Sst_on",44.1703315678742,0.203752722298579,NA,0.239696492044276,-Inf,0.0644019088526665,NA,0.942426584662676,0.223982332404014,0.0235868885893483,NA,NA,-0.0191668221049388
"1272",1272,"20191003_sample_6","20191003_slice_5",2019-10-03,"Sample 6","mouse_WOZNK",2019-05-30,126,"F","Sst-IRES-Cre/wt; Ai9/wt","6","6","SST-",2385722,5979694,624167,11,12288,"CT","L6b Ror1",0.93,"L6b Ror1 (92.7%), L6b Shisa6_1 (6.1%)","L6b ALM Olfr111 Nxph1 (81.0%), L6b ALM Olfr111 Spon1 (11.0%), L6b P2ry12 (8.0%)","L6b ALM Olfr111 Nxph1 (81.0%), L6b ALM Olfr111 Spon1 (11.0%), L6b P2ry12 (8.0%)","L6b ALM Olfr111 Nxph1","81.0%), L6b ALM Olfr111 Spon1","81.0",", L6b ALM Olfr111 Spon1","L6b",1517,289.83,"Fede",15,"1195.4",416.6,457.4,1262.424,"y",NA,81,-1.36474471660176,-1.36474471660176,"20191003_sample_6",1.35325394264619,87.8980346024036,0.916772797706423,0.984825395519869,0.152550935225399,-32.596580684185,1.68000000000001,0,-11.0505260527134,0.21188691760063,0.0031733062796616,1.24427054220235,1.12218770928875,0.276390269579952,334.556445481877,146.24,61.08,15,14.7443117175433,2.601113204098,0,-67.0934778407216,40,0,1.02655680818666,0,0.666666666666667,4.53217162557661,0,"Glutamatergic","L6b_on",129.172818511078,0.595859539296619,NA,0.453744354305676,-Inf,0.00917094635565417,NA,0.181850877466397,0.0174460161834003,0.101530246467438,NA,NA,0.0286943639545352
"1273",1273,"20191010_sample_1","20191010_slice_1",2019-10-10,"Sample 1","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8+",6695336,11536298,1356285,11,15042,"IT","L5 IT_1",0.68,"L5 IT_1 (67.9%), L5 IT_2 (24.6%), L5 IT_3 (2.9%)","L5 IT ALM Cpa6 Gpr88 (89.0%), L5 IT ALM Gkn1 Pcdh19 (4.0%), L5 IT ALM Cbln4 Fezf2 (2.0%)","L5 IT ALM Cpa6 Gpr88 (89.0%), L5 IT ALM Gkn1 Pcdh19 (4.0%), L5 IT ALM Cbln4 Fezf2 (2.0%)","L5 IT ALM Cpa6 Gpr88","89.0%), L5 IT ALM Gkn1 Pcdh19","89.0",", L5 IT ALM Gkn1 Pcdh19","L5",2021,255.6,"Fede",34,"603.2",220.5,490.3,1353.228,"y",NA,89,6.88703942725999,6.38935753656018,"20191010_sample_1",2.351481039666,91.87001734972,0.680253513792465,1.00334853789175,0.195746015891623,-36.8935391306877,1.64,0,-4.37452271580696,0.685940353012782,0.00436901500284185,6.23684210526315,2.39631788443032,0.314606749226003,144.782652311027,80.12,60,14,24.3570394988061,0.998253470286429,0,-68.4881148338318,124,0,1.07318108088011,0,0.75,4.24526742186929,0,"Glutamatergic","L5.IT_on",187.173045733061,0.863407999336035,NA,0.473474452272283,-Inf,0.0891540044073046,NA,0.132770501548298,0.297144137133676,0.0484187454986836,NA,NA,0.0690059795285527
"1274",1274,"20191010_sample_2","20191010_slice_2",2019-10-10,"Sample 2","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8-",14227326,5664552,845106,11,15487,"Sst","Sst Pvalb Calb2",0.97,"Sst Pvalb Calb2 (97.3%)","Sst Mme Fam114a1 (100.0%)","Sst Mme Fam114a1 (100.0%)","Sst Mme Fam114a1","100.0%)","100.0","","Sst",2258,381.67,"Fede",30,"667.2",241.1,476.3,1314.588,"y",NA,100,7.22829612776523,4.82142542550829,"20191010_sample_2",1.53544914568619,78.5457491874695,0.944946704300197,0.992465917303767,0.170760160396413,-31.0115553438663,0.640000000000002,0,-17.1023905277252,0,0.000162139514673441,1.28879310344828,1.04876210838743,0.123184813721609,111.227445478241,92.16,19.6,57,8.97296224641726,1.85776567368364,0,-58.9697852373123,170.943396226415,0,1.1248952984952,0,0.866666666666667,1.3437286630556,0,"Glutamatergic","Sst_on",46.9680867003594,0.216658448933044,NA,0.21903802741176,-Inf,0.138293680097885,NA,1.04042476910797,0.321018046990797,0.148344019631502,NA,NA,0.0478034826191101
"1275",1275,"20191010_sample_3","20191010_slice_3",2019-10-10,"Sample 3","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8+",11442292,2816946,609180,11,14474,"IT","L4/5 IT_2",0.89,"L4/5 IT_2 (89.3%), L5 IT_1 (7.9%)","L5 IT ALM Lypd1 Gpr88 (71.0%), L5 IT ALM Cbln4 Fezf2 (27.0%)","L5 IT ALM Lypd1 Gpr88 (71.0%), L5 IT ALM Cbln4 Fezf2 (27.0%)","L5 IT ALM Lypd1 Gpr88","71.0%), L5 IT ALM Cbln4 Fezf2","71.0",", L5 IT ALM Cbln4 Fezf2","L5",1919,404.3,"Fede",25,"426.6",155.4,475.9,1313.484,"y",NA,71,8.05146526881838,5.67778780716318,"20191010_sample_3",3.31501524888968,94.1664129495621,0.595386595831892,1.00981054092229,0.237268202084965,-37.6936569809914,1.51999999999999,0,0.147897750139236,0.516203703703703,0.00301590153452685,1.91984732824428,1.34096947848073,0.295086362654831,161.031072102487,85.8,54.56,18,13.3999582537098,0.981968689631003,0,-66.4815823867917,80,0,1.09601601769716,0,0.8,4.38570051330028,0,"Glutamatergic","L5.IT_on",235.888273503066,1.08812581156892,NA,0.507485894162108,Inf,0.0927276587789193,NA,0.0981829160437043,0.327776140057759,0.0771883823508566,NA,NA,0.0298307984933292
"1276",1276,"20191010_sample_4","20191010_slice_4",2019-10-10,"Sample 4","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8+",2712627,4006220,425500,11,10306,"Pvalb","Pvalb Calb1_2",0.56,"Pvalb Calb1_2 (55.9%), Pvalb Reln (34.7%), Pvalb Il1rapl2 (9.4%)","Pvalb Reln Tac1 (68.0%), Pvalb Reln Itm2a (25.0%), Pvalb Tpbg (6.0%)","Pvalb Reln Tac1 (68.0%), Pvalb Reln Itm2a (25.0%), Pvalb Tpbg (6.0%)","Pvalb Reln Tac1","68.0%), Pvalb Reln Itm2a","68.0",", Pvalb Reln Itm2a","Pvalb",1785,195.55,"Fede",28,"630.5",228.5,508.4,1403.184,NA,NA,68,5.18014918283128,5.97750505511796,"20191010_sample_4",0.661554589037042,82.7239826321602,0.977720497898575,0.998723404783313,0.107065836231276,-39.7868640720844,0.560000000000005,0,-20.5272622406483,0,3.06344407708947e-05,1.00507614213198,1.00687365969875,0.0722546381796606,231.201371392856,21.6,11.44,104,7.45798523213944,1.38822615736999,0,-59.8682340689003,60,0,1.05895020390859,0,0.961538461538462,1.1017516087492,1,"Glutamatergic","Pvalb_on",23.1195013837115,0.106647633782834,NA,0.220089933128305,-Inf,0.0223154564882889,NA,0.644579845086375,0.14720548213907,0.0015799470439216,NA,NA,0.0291955394621462
"1277",1277,"20191010_sample_6","20191010_slice_6",2019-10-10,"Sample 6","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8-",13543846,5533950,867261,11,14636,"Pvalb","Pvalb Kank4",0.89,"Pvalb Kank4 (89.3%), Pvalb Reln (8.4%)","Pvalb Sema3e Kank4 (90.0%), Pvalb Reln Itm2a (10.0%)","Pvalb Sema3e Kank4 (90.0%), Pvalb Reln Itm2a (10.0%)","Pvalb Sema3e Kank4","90.0%), Pvalb Reln Itm2a","90.0",", Pvalb Reln Itm2a","Pvalb",2073,316.45,"Fede",40,"922",328.1,497.1,1371.996,"y",NA,90,5.80900488519569,-1.36474471660177,"20191010_sample_6",4.24215319861698,68.89284029603,0.952978833572252,0.997642860571961,0.33080881892209,-30.3620025515556,0.480000000000036,0,-20.8024904131889,0,0.000269732547803178,1.104,1.01493289256743,0.214258942071074,108.95614332209,558.12,11.4,102,8.51436423292651,1.13467722997908,0,-53.0904366992414,140,0,1.06991856365678,0,0.836363636363636,1.01304472988792,0,"Glutamatergic","Pvalb_on",39.0625862724657,0.180191273429941,NA,0.21899042446233,-Inf,0.104507626707366,NA,0.82690283106187,0.144123215754339,0.0825449961248259,NA,NA,0.0444034690542382
"1278",1278,"20191010_sample_7","20191010_slice_7",2019-10-10,"Sample 7","mouse_LZMHR",2019-08-18,53,"F","Slc17a8-IRES2-Cre-D/wt; Ai9/wt","5","5","SLC17a8-",4775391,5890670,973595,11,14543,"ET","L5 ET_4",0.57,"L5 ET_4 (56.7%), L5 ET_3 (23.7%), L5 ET_2 (19.3%)","L5 PT ALM Npsr1 (81.0%), L5 PT VISp C1ql2 Ptgfr (14.0%)","L5 PT ALM Npsr1 (81.0%), L5 PT VISp C1ql2 Ptgfr (14.0%)","L5 PT ALM Npsr1","81.0%), L5 PT VISp C1ql2 Ptgfr","81.0",", L5 PT VISp C1ql2 Ptgfr","L5",1824,267.62,"Fede",21,"429.3",189.3,491,1355.16,"y",NA,81,8.08615174767945,5.06646394141447,"20191010_sample_7",2.38407110819734,99.557638168335,0.716988245330743,0.992406180583778,0.194674888858633,-40.9214608371258,1.28,0,1.33483856916428,0.635313531353135,0.0035379228155673,1.59055118110236,1.70310969937869,0.311665909448383,79.4420218787023,113,93.8,17,19.949028252648,4.64707472445521,0,-58.6917793773115,80,38.3481007643043,1.35356253554992,0.50724,0.7,3.79075010481531,0,"Glutamatergic","L5.PT_on",148.092492791368,0.683133847701749,NA,0.382891603231485,-Inf,0.149023757916873,NA,0.161456061380423,0.486355408333456,0.047098002409651,NA,NA,0.0144303990641587
"1279",1279,"20191028_sample_1","20191028_slice_1",2019-10-28,"Sample 1","mouse_YAOHK",2019-08-21,68,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",1792389,993469,220611,11,7588,"Sst","Sst Hpse",0.61,"Sst Hpse (60.6%), Sst Htr1a (25.3%), Sst Crhr2_1 (6.4%)","Sst Hpse Cbln4 (49.0%), Sst Hpse Sema3c (29.0%), Sst Crhr2 Efemp1 (13.0%)","Sst Hpse Cbln4 (49.0%), Sst Hpse Sema3c (29.0%), Sst Crhr2 Efemp1 (13.0%)","Sst Hpse Cbln4","49.0%), Sst Hpse Sema3c","49.0",", Sst Hpse Sema3c","Sst",1670,237.51,"Fede",49,"518.7",175.5,464.3,1281.468,NA,NA,49,8.07520535413258,5.93676037692664,"20191028_sample_1",2.00168442997787,88.3688442409039,0.889284180921573,0.986055022106424,0.20846807932577,-31.9459177553654,0.88000000000002,0,-8.81978869438171,0,0.00212621188739368,1.53618421052632,1.13068405984284,0.307616175653775,185.983848318458,86.84,51.16,27,12.9602189874802,2.47570619308399,0,-70.5067227929831,150.526315789474,0,1.07076557661234,0,0.6875,1.94405506227952,0,"Glutamatergic","Sst_on",21.2857864524935,0.0981889150933192,NA,0.136689876510361,-Inf,0.0928789405045047,NA,0.605768077762084,0.313084376315025,0.00847305781758756,NA,NA,-0.0183101086189966
"1280",1280,"20191028_sample_2","20191028_slice_2",2019-10-28,"Sample 2","mouse_YAOHK",2019-08-21,68,"F","Sst-IRES-Cre/wt; Ai9/wt","6","6","SST+",886804,106083,109164,11,2584,"Sst","Sst Chodl",0.93,"Sst Chodl (92.6%), Sst Calb2 (3.6%)","Sst Chodl (100.0%)","Sst Chodl (100.0%)","Sst Chodl","100.0%)","100.0","","Sst",1513,52.42,"Fede",59,"1206",437,501.9,1385.244,"y",NA,100,-1.36474471660176,-1.36474471660176,"20191028_sample_2",4.10978023308361,84.3386687338352,0.913486191185361,0.961972825256326,0.292311266444393,-27.6534408330917,1,0,-10.8098648488522,0,0.0092698567498942,1.05115089514067,1.47539530082537,0.560208435603219,349.59392879241,79.92,48.76,17,26.3581846565837,3.83443907602258,0,-63.8737694978714,100,66.2151715669033,1.11909515664023,0.47804,0.416666666666667,2.056318530934,0,"Glutamatergic","Sst_on",15.0882037041993,0.069600169847085,NA,0.220179395044692,-Inf,-0.0452409683846406,NA,0.342900604060254,-0.00569747632855468,0.0237111983163345,NA,NA,-0.0157325608190923
"1281",1281,"20191028_sample_3","20191028_slice_3",2019-10-28,"Sample 3","mouse_YAOHK",2019-08-21,68,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST-",5283948,6484511,673777,11,13036,"Pvalb","Pvalb Kank4",0.85,"Pvalb Kank4 (85.1%), Pvalb Reln (8.6%), Pvalb Gpr149 (4.1%)","Pvalb Reln Itm2a (55.0%), Pvalb Sema3e Kank4 (43.0%)","Pvalb Reln Itm2a (55.0%), Pvalb Sema3e Kank4 (43.0%)","Pvalb Reln Itm2a","55.0%), Pvalb Sema3e Kank4","55.0",", Pvalb Sema3e Kank4","Pvalb",2116,201.87,"Fede",34,"885",321,484.9,1338.324,"y",NA,55,-1.36474471660176,4.16931147932481,"20191028_sample_3",0.906212613644689,75.6442360579967,0.913746218113314,0.99485897589611,0.133485488997755,-29.0452279150486,0.479999999999994,0,-18.0040262639523,0,5.0924723987956e-05,1.09268292682927,1.02444713431235,0.0922967452930793,69.2107162686686,7.00000000000001,5.56000000000001,101,5.67835201329678,0.150556785393697,0,-46.1454422973096,240,0,1.0156662805587,0,0.923076923076923,1.02746901951139,0,"Glutamatergic","Pvalb_on",17.09283963614,0.0788473276983415,NA,0.223475439105877,-Inf,0.096437346176539,NA,0.715316944429884,0.181623502043879,0.0575582233439232,NA,NA,0.0266754147815909
"1282",1282,"20191028_sample_4","20191028_slice_4",2019-10-28,"Sample 4","mouse_YAOHK",2019-08-21,68,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST-",676575,119304,124933,11,3035,"low quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,52.61,"Fede",23,"831.35",302,511,1410.36,NA,NA,NA,-1.36474471660176,5.48279231458393,"20191028_sample_4",3.43719630868025,88.0589075386524,0.940835413389865,0.990025925842999,0.262021812878764,-36.5258231759071,1.20000000000001,0,-1.0635182261467,0.426829268292683,0.00100399891774892,1.26595744680851,1.06634381460627,0.218031712246017,123.846525460482,69.4,29.56,29,16.9338159966308,6.32812833083121,1,-50.0932261802256,20,27.5658796693384,1.25077770403375,0.37116,0.75,3.18591777380318,0,"Glutamatergic","L5.PT_on",19.0155379129346,0.0877165164535514,NA,0.234962361769671,-Inf,0.0421903398173475,NA,0.0303607497150533,0.0352131235231021,-0.00870365597593,NA,NA,-0.0207481171115862
"1283",1283,"20191028_sample_5","20191028_slice_5",2019-10-28,"Sample 5","mouse_YAOHK",2019-08-21,68,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",640728,168400,134980,11,5985,"low quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532,54.32,"Fede",21,"412.4",149,498.4,1375.584,NA,NA,NA,10.2369641347708,6.90475505374285,"20191028_sample_5",1.43251345081658,101.092223078012,0.876072749758264,0.990777274874359,0.159691241502712,-48.4216287732124,0.839999999999994,0,-1.49357691407204,0,0.000114989091349845,1.1304347826087,1.03936974450844,0.100972435271178,282.858285903931,21.64,9.6,54,10.7428725400241,1.87109958469897,1,-61.4265608742833,24.5,0,1.0152275439978,0,0.962962962962963,1.48927529285854,0,"Glutamatergic","Lamp5_on",8.5476076837366,0.0394291433385633,NA,0.101690559487815,-Inf,-0.0117109464148072,NA,0.173514557518934,0.157408052363171,-0.0105336428779915,NA,NA,-0.00833074887344802
"1284",1284,"20191030_sample_2","20191030_slice_2",2019-10-30,"Sample 2","mouse_LLDPD",2019-08-21,70,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST+",1380239,1367416,185432,11,7123,"Sst","Sst Tac2",0.34,"Sst Tac2 (33.7%), Sst Th_1 (28.4%), Sst C1ql3_2 (17.6%)","Sst Tac2 Tacstd2 (63.0%), Sst Rxfp1 Prdm8 (13.0%), Sst Rxfp1 Eya1 (12.0%)","Sst Tac2 Tacstd2 (63.0%), Sst Rxfp1 Prdm8 (13.0%), Sst Rxfp1 Eya1 (12.0%)","Sst Tac2 Tacstd2","63.0%), Sst Rxfp1 Prdm8","63.0",", Sst Rxfp1 Prdm8","Sst",1758,53.51,"Fede",46,"737",269,482,1330.32,NA,NA,63,9.25121037363039,8.9204971611182,"20191030_sample_2",0.967941683301576,91.5314927697182,0.898352289302109,0.984809858966956,0.129480261275115,-35.2682210505009,1.12000000000001,0,-9.93423536419868,0,0.00198042215013077,1.20389805097451,1.08632031467696,0.278686673876789,278.661279898137,126.52,40.36,24,11.5197523867175,1.52522445437145,0,-57.6154210269451,21.5384615384615,0,1.02683009773825,0,0.714285714285714,2.05894710256422,0,"Glutamatergic","Sst_on",40.6403844523094,0.187469477214463,NA,0.224485827299985,-Inf,0.00868760844173886,NA,0.374186262035441,0.216949177107496,0.0545380197730562,NA,NA,-0.0175226368479994
"1285",1285,"20191030_sample_3","20191030_slice_3",2019-10-30,"Sample 3","mouse_LLDPD",2019-08-21,70,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST-",5431134,9115670,1127049,11,14313,"ET","L5 ET_3",0.5,"L5 ET_3 (50.1%), L5 ET_2 (30.7%), L5 ET_4 (19.1%)","L5 PT ALM Hpgd (74.0%), L5 PT VISp Lgr5 (18.0%), L5 PT VISp Krt80 (4.0%)","L5 PT ALM Hpgd (74.0%), L5 PT VISp Lgr5 (18.0%), L5 PT VISp Krt80 (4.0%)","L5 PT ALM Hpgd","74.0%), L5 PT VISp Lgr5","74.0",", L5 PT VISp Lgr5","L5",2314,264.36,"Fede",25,"492.25",179,479,1322.04,"y",NA,74,-0.103491567228551,-1.36474471660176,"20191030_sample_3",3.69310733316585,88.2124118506908,0.62541412221246,1.00652233752417,0.248836655051228,-32.3121696710587,1.40000000000001,0,1.92652456462383,0.669977081741788,0.00657227698011385,5.41101694915254,2.45885881383216,0.390240816974499,52.1996530524588,157.64,66,14,15.1341045188199,2.32055704338006,0,-53.1125413954258,140,0,1.11915725659702,0,0.75,3.46199093469495,0,"Glutamatergic","L5.PT_on",116.794246746572,0.538758593805396,NA,0.446525233499508,-Inf,0.095496603636305,NA,0.138397724006682,0.0456022831690633,0.0196350814068377,NA,NA,0.0550707016211693
"1286",1286,"20191030_sample_4","20191030_slice_4",2019-10-30,"Sample 4","mouse_LLDPD",2019-08-21,70,"F","Sst-IRES-Cre/wt; Ai9/wt","6","5","SST-",1784167,996680,178973,11,5729,"NP","L5/6 NP_3",0.92,"L5/6 NP_3 (92.3%), L5/6 NP_1 (4.6%)","L5 NP VISp Trhr Cpne7 (99.0%)","L5 NP VISp Trhr Cpne7 (99.0%)","L5 NP VISp Trhr Cpne7","99.0%)","99.0","","L5",1776,66.88,"Fede",21,"857",312.9,518,1429.68,NA,NA,99,-0.741391121715817,0.0255683425749192,"20191030_sample_4",5.6717182215574,97.500391304493,0.73338122847785,0.982331572123366,0.363089883518035,-38.8708896934986,1.39999999999998,0,-0.185701996088028,0,0.00197114450867052,1.30019120458891,1.09835691545601,0.260424320581418,278.88833672305,53.76,16.44,21,10.0358289568812,3.80346968642439,0,-49.9818097256124,20,24.1023852051794,1.09592571249434,0.24372,0.75,3.35796584637896,0,"Glutamatergic","NP_on",52.3149372299384,0.241322863087401,NA,0.328322138247605,-Inf,0.0665644288354112,NA,0.129936670559381,0.0341630947168792,-0.0191045790937864,NA,NA,-0.0101295940682566
"1287",1287,"20191030_sample_5","20191030_slice_5",2019-10-30,"Sample 5","mouse_LLDPD",2019-08-21,70,"F","Sst-IRES-Cre/wt; Ai9/wt","5","5","SST-",3780908,5118384,644930,11,11733,"Sst","Sst Crhr2_2",0.85,"Sst Crhr2_2 (84.6%), Sst Myh8_1 (10.6%)","Sst Esm1 (82.0%), Sst Tac2 Myh4 (17.0%)","Sst Esm1 (82.0%), Sst Tac2 Myh4 (17.0%)","Sst Esm1","82.0%), Sst Tac2 Myh4","82.0",", Sst Tac2 Myh4","Sst",1728,92,"Fede",16,"876",318.7,519,1432.44,NA,NA,82,-0.710848550133771,4.26324970671454,"20191030_sample_5",8.89064321669084,91.7943306267262,0.903815313730121,0.991698272449687,0.476857187381542,-32.4069000780582,1.23999999999999,0,-7.48365744948387,0.453821656050955,0.00305314588100686,1.11961057023644,1.46797489502764,0.313882192561074,194.112611488572,67.8,34.36,20,21.2523401950584,12.7875051414117,3,-47.0947463735938,40,43.4152110159399,1.33545872654352,0.50376,0.727272727272727,2.65337219996732,0,"Glutamatergic","Sst_on",13.7072275509816,0.0632298837147489,NA,0.266358419250004,-Inf,0.0466620939994426,NA,0.827941013675164,0.0352518588316429,0.0314467181500744,NA,NA,-0.00865903227497385
"1288",1288,"20191101_sample_1","20191101_slice_1",2019-11-01,"Sample 1","mouse_EXEHJ",2019-08-29,64,"M","Viaat-Cre/wt; Ai9/wt","1","1","VIAAT+",9480497,2912194,537868,11,13018,"Lamp5","Lamp5 Pdlim5_2",0.7,"Lamp5 Pdlim5_2 (70.0%), Lamp5 Slc35d3 (30.0%)","Lamp5 Lsp1 (96.0%)","Lamp5 Lsp1 (96.0%)","Lamp5 Lsp1","96.0%)","96.0","","Lamp5",2155,407.83,"Fede",45,"59.2",21.8,563.1,1554.156,"y",NA,96,-0.672588241501521,-1.09543352011402,"20191101_sample_1",0.213215410827705,67.9299775511026,0.85063331291738,0.987921153928934,0.0593440460264162,-17.3708368092775,2,0,-17.9039295762777,0,0.00254379562472471,1.35240274599542,1.06862871971025,0.21606811064548,300.671596363187,205.32,52.36,11,11.3148350307661,2.09028772358204,0,-48.5002261132002,40,28.250712788254,1.10321276750217,0.2888,0.833333333333333,4.42402930829284,0,"Glutamatergic","Lamp5_on",27.3519064043276,0.126171237392092,NA,0.204761608061933,-Inf,-0.00709840923978906,NA,0.794400196179714,0.0129169015553275,-0.0159333086785354,NA,NA,0.00868875553857274
